sa1_code,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_89,age_90_and_over
7022136,9.0,12.0,6.0,9.0,18.0,15.0,15.0,12.0,12.0,9.0,9.0,9.0,9.0,15.0,6.0,9.0,6.0,3.0,0.0
7021865,3.0,9.0,6.0,3.0,6.0,6.0,0.0,6.0,9.0,9.0,9.0,12.0,12.0,6.0,3.0,6.0,3.0,0.0,0.0
7021866,3.0,6.0,9.0,12.0,6.0,0.0,6.0,3.0,6.0,12.0,12.0,15.0,18.0,12.0,9.0,6.0,0.0,0.0,0.0
7021869,0.0,3.0,9.0,6.0,6.0,3.0,0.0,6.0,3.0,6.0,12.0,6.0,12.0,15.0,12.0,6.0,3.0,3.0,3.0
7021870,3.0,6.0,6.0,6.0,9.0,6.0,12.0,9.0,6.0,6.0,9.0,12.0,6.0,9.0,6.0,6.0,0.0,0.0,0.0
7021871,3.0,3.0,6.0,6.0,0.0,6.0,9.0,6.0,6.0,6.0,9.0,9.0,12.0,6.0,6.0,0.0,0.0,0.0,3.0
7022163,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,9.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0
7022139,3.0,3.0,9.0,6.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,9.0,18.0,6.0,9.0,0.0,3.0,0.0,0.0
7022150,21.0,21.0,9.0,12.0,12.0,18.0,12.0,12.0,6.0,12.0,6.0,3.0,9.0,6.0,6.0,3.0,0.0,0.0,0.0
7021025,9.0,15.0,15.0,6.0,9.0,6.0,9.0,24.0,15.0,9.0,6.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0
7034766,3.0,6.0,15.0,12.0,6.0,9.0,12.0,15.0,12.0,9.0,9.0,6.0,6.0,9.0,9.0,3.0,0.0,3.0,0.0
7021037,6.0,6.0,3.0,3.0,6.0,6.0,6.0,9.0,6.0,3.0,0.0,6.0,6.0,9.0,3.0,3.0,0.0,0.0,0.0
7021019,3.0,9.0,6.0,9.0,3.0,6.0,12.0,6.0,9.0,3.0,9.0,9.0,6.0,9.0,3.0,0.0,6.0,6.0,0.0
7020929,12.0,15.0,12.0,6.0,6.0,18.0,18.0,15.0,15.0,15.0,9.0,6.0,9.0,6.0,6.0,9.0,0.0,0.0,0.0
7021011,12.0,9.0,18.0,9.0,9.0,9.0,6.0,15.0,15.0,18.0,12.0,12.0,3.0,0.0,6.0,3.0,3.0,3.0,0.0
7021003,6.0,15.0,18.0,12.0,12.0,9.0,18.0,12.0,9.0,9.0,12.0,6.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0
7021008,9.0,12.0,12.0,9.0,6.0,12.0,18.0,12.0,18.0,15.0,9.0,12.0,12.0,12.0,9.0,3.0,0.0,0.0,0.0
7021018,6.0,9.0,6.0,9.0,6.0,6.0,3.0,6.0,9.0,9.0,6.0,6.0,3.0,6.0,6.0,9.0,3.0,0.0,3.0
7021109,9.0,12.0,15.0,9.0,12.0,12.0,18.0,12.0,6.0,15.0,12.0,6.0,12.0,3.0,9.0,3.0,3.0,0.0,0.0
7021103,3.0,12.0,9.0,3.0,6.0,6.0,6.0,9.0,9.0,6.0,3.0,9.0,6.0,3.0,9.0,3.0,0.0,0.0,0.0
7020996,12.0,12.0,15.0,12.0,9.0,9.0,15.0,12.0,12.0,9.0,12.0,12.0,12.0,6.0,3.0,6.0,3.0,6.0,0.0
7021098,15.0,15.0,15.0,15.0,12.0,15.0,15.0,9.0,15.0,6.0,12.0,9.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0
7034784,12.0,9.0,9.0,6.0,6.0,12.0,18.0,12.0,6.0,12.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
7034783,9.0,6.0,6.0,6.0,6.0,9.0,15.0,15.0,15.0,9.0,6.0,3.0,6.0,9.0,3.0,0.0,0.0,3.0,0.0
7021119,9.0,12.0,15.0,27.0,12.0,3.0,15.0,15.0,9.0,9.0,15.0,21.0,9.0,12.0,3.0,9.0,3.0,0.0,0.0
7021121,12.0,9.0,9.0,9.0,3.0,6.0,9.0,12.0,12.0,9.0,12.0,9.0,15.0,15.0,6.0,3.0,3.0,3.0,0.0
7021149,9.0,6.0,9.0,6.0,9.0,9.0,6.0,6.0,3.0,3.0,3.0,6.0,6.0,3.0,0.0,9.0,3.0,0.0,0.0
7034774,9.0,15.0,9.0,6.0,6.0,18.0,27.0,21.0,18.0,15.0,12.0,15.0,12.0,3.0,0.0,6.0,0.0,0.0,0.0
7020975,6.0,9.0,15.0,9.0,9.0,12.0,21.0,12.0,12.0,21.0,18.0,12.0,6.0,6.0,3.0,3.0,3.0,3.0,0.0
7020981,15.0,12.0,6.0,9.0,9.0,21.0,21.0,12.0,15.0,9.0,9.0,9.0,6.0,0.0,6.0,3.0,3.0,0.0,0.0
7020984,9.0,9.0,12.0,18.0,6.0,9.0,21.0,15.0,12.0,15.0,9.0,6.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0
7020985,12.0,6.0,3.0,3.0,15.0,21.0,21.0,15.0,9.0,18.0,6.0,12.0,12.0,6.0,6.0,0.0,3.0,0.0,0.0
7021073,9.0,6.0,9.0,12.0,6.0,12.0,3.0,15.0,9.0,6.0,15.0,6.0,6.0,6.0,0.0,6.0,3.0,0.0,0.0
7021080,18.0,12.0,9.0,9.0,9.0,6.0,6.0,21.0,9.0,9.0,18.0,6.0,6.0,3.0,3.0,3.0,0.0,3.0,0.0
7020971,12.0,12.0,21.0,3.0,15.0,24.0,24.0,15.0,18.0,12.0,15.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0
7020970,21.0,15.0,9.0,9.0,15.0,18.0,30.0,18.0,18.0,15.0,12.0,12.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0
7020966,6.0,6.0,3.0,0.0,9.0,6.0,21.0,15.0,9.0,6.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0,12.0,12.0
7020987,12.0,9.0,6.0,3.0,6.0,9.0,21.0,15.0,9.0,6.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
7020958,21.0,12.0,6.0,9.0,3.0,9.0,21.0,15.0,15.0,6.0,9.0,9.0,12.0,3.0,3.0,0.0,6.0,3.0,3.0
7020889,9.0,12.0,6.0,6.0,6.0,6.0,9.0,15.0,12.0,12.0,15.0,6.0,3.0,3.0,0.0,6.0,6.0,0.0,0.0
7020887,6.0,9.0,12.0,6.0,9.0,9.0,15.0,15.0,12.0,9.0,6.0,9.0,6.0,6.0,3.0,3.0,6.0,3.0,0.0
7034756,3.0,9.0,9.0,6.0,12.0,18.0,15.0,15.0,12.0,12.0,6.0,9.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
7020901,12.0,12.0,9.0,12.0,15.0,18.0,18.0,21.0,9.0,12.0,9.0,9.0,12.0,12.0,3.0,0.0,3.0,3.0,0.0
7034750,6.0,3.0,9.0,9.0,6.0,12.0,9.0,9.0,6.0,9.0,15.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
7020923,12.0,6.0,9.0,6.0,18.0,21.0,15.0,12.0,21.0,3.0,9.0,9.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0
7020922,9.0,18.0,15.0,12.0,6.0,9.0,9.0,21.0,18.0,15.0,0.0,3.0,3.0,9.0,3.0,3.0,0.0,0.0,0.0
7034749,3.0,3.0,9.0,3.0,3.0,3.0,9.0,3.0,0.0,6.0,6.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
7020919,3.0,6.0,9.0,9.0,6.0,6.0,12.0,9.0,12.0,9.0,9.0,6.0,6.0,9.0,6.0,0.0,3.0,3.0,0.0
7020848,6.0,9.0,15.0,15.0,6.0,15.0,12.0,15.0,15.0,15.0,9.0,12.0,9.0,3.0,9.0,6.0,3.0,0.0,0.0
7020844,6.0,9.0,12.0,9.0,24.0,12.0,15.0,15.0,15.0,9.0,12.0,18.0,3.0,0.0,9.0,3.0,0.0,3.0,0.0
7020849,12.0,6.0,12.0,15.0,18.0,12.0,15.0,12.0,9.0,18.0,9.0,9.0,12.0,6.0,3.0,6.0,3.0,0.0,3.0
7020943,12.0,9.0,6.0,3.0,6.0,3.0,18.0,9.0,9.0,6.0,6.0,6.0,6.0,12.0,3.0,6.0,0.0,0.0,0.0
7021052,18.0,12.0,12.0,15.0,6.0,15.0,21.0,15.0,12.0,15.0,18.0,15.0,9.0,18.0,3.0,0.0,0.0,0.0,0.0
7020862,6.0,18.0,15.0,18.0,12.0,9.0,3.0,6.0,15.0,15.0,12.0,21.0,12.0,6.0,6.0,6.0,3.0,0.0,0.0
7020859,12.0,21.0,21.0,12.0,9.0,15.0,33.0,24.0,24.0,18.0,9.0,6.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
7020857,3.0,3.0,6.0,12.0,12.0,6.0,3.0,3.0,6.0,9.0,12.0,18.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0
7021491,3.0,3.0,12.0,27.0,12.0,21.0,6.0,3.0,12.0,15.0,18.0,15.0,15.0,15.0,6.0,3.0,3.0,0.0,0.0
7021697,15.0,15.0,6.0,12.0,6.0,15.0,12.0,18.0,12.0,6.0,15.0,9.0,6.0,6.0,12.0,6.0,0.0,0.0,3.0
7021706,3.0,9.0,21.0,15.0,3.0,6.0,3.0,9.0,9.0,12.0,21.0,12.0,12.0,3.0,6.0,9.0,3.0,3.0,0.0
7021795,12.0,12.0,9.0,9.0,9.0,12.0,15.0,9.0,12.0,15.0,18.0,3.0,15.0,12.0,6.0,3.0,0.0,3.0,0.0
7021798,9.0,12.0,21.0,12.0,3.0,3.0,21.0,6.0,9.0,21.0,18.0,21.0,15.0,6.0,6.0,6.0,3.0,3.0,0.0
7034905,3.0,0.0,0.0,3.0,15.0,12.0,15.0,6.0,9.0,6.0,9.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
7034904,3.0,3.0,0.0,3.0,18.0,21.0,15.0,15.0,9.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
7021621,3.0,0.0,0.0,3.0,0.0,6.0,12.0,15.0,6.0,3.0,9.0,6.0,15.0,6.0,12.0,9.0,9.0,3.0,0.0
7021802,6.0,15.0,18.0,9.0,3.0,3.0,9.0,9.0,12.0,15.0,24.0,9.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
7021711,3.0,15.0,15.0,15.0,9.0,9.0,0.0,3.0,12.0,12.0,15.0,15.0,15.0,6.0,3.0,12.0,6.0,0.0,0.0
7021716,6.0,3.0,3.0,9.0,6.0,3.0,6.0,6.0,3.0,12.0,9.0,3.0,9.0,15.0,6.0,9.0,3.0,0.0,0.0
7021727,9.0,6.0,9.0,12.0,6.0,9.0,9.0,9.0,12.0,9.0,18.0,12.0,6.0,15.0,9.0,15.0,6.0,3.0,0.0
7021714,0.0,3.0,9.0,15.0,6.0,3.0,3.0,0.0,3.0,9.0,9.0,6.0,6.0,9.0,6.0,6.0,3.0,3.0,3.0
7021494,6.0,9.0,12.0,6.0,3.0,9.0,9.0,6.0,6.0,15.0,6.0,12.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0
7021488,6.0,18.0,12.0,6.0,6.0,12.0,0.0,12.0,21.0,12.0,12.0,12.0,12.0,15.0,3.0,3.0,0.0,0.0,0.0
7021333,3.0,0.0,9.0,9.0,0.0,6.0,6.0,3.0,9.0,3.0,6.0,6.0,3.0,6.0,0.0,6.0,6.0,3.0,0.0
7021503,12.0,6.0,12.0,6.0,15.0,6.0,6.0,12.0,15.0,9.0,18.0,12.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0
7020855,3.0,15.0,15.0,21.0,12.0,6.0,3.0,3.0,15.0,21.0,15.0,12.0,9.0,9.0,6.0,3.0,6.0,0.0,0.0
7021334,3.0,0.0,6.0,3.0,9.0,12.0,6.0,0.0,3.0,12.0,9.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0
7021343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,12.0,21.0,39.0,21.0,18.0
7021528,9.0,6.0,6.0,18.0,15.0,24.0,15.0,15.0,15.0,6.0,18.0,9.0,9.0,6.0,6.0,3.0,0.0,0.0,3.0
7021530,6.0,3.0,15.0,12.0,15.0,18.0,9.0,0.0,3.0,6.0,15.0,9.0,3.0,12.0,3.0,0.0,3.0,0.0,0.0
7034814,9.0,6.0,3.0,9.0,12.0,6.0,6.0,9.0,12.0,12.0,15.0,9.0,12.0,9.0,12.0,6.0,3.0,0.0,0.0
7021359,3.0,6.0,3.0,3.0,12.0,6.0,9.0,6.0,6.0,6.0,9.0,9.0,6.0,3.0,6.0,3.0,6.0,0.0,0.0
7021340,3.0,9.0,12.0,15.0,12.0,6.0,9.0,12.0,12.0,18.0,12.0,15.0,6.0,3.0,12.0,6.0,3.0,3.0,0.0
7021251,3.0,6.0,3.0,6.0,6.0,9.0,12.0,9.0,9.0,6.0,6.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0
7021224,0.0,3.0,0.0,0.0,12.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0
7021178,9.0,6.0,15.0,12.0,15.0,21.0,15.0,12.0,12.0,12.0,6.0,6.0,9.0,0.0,6.0,6.0,0.0,0.0,0.0
7021183,6.0,9.0,6.0,12.0,12.0,9.0,12.0,9.0,15.0,12.0,15.0,12.0,9.0,6.0,6.0,3.0,3.0,3.0,3.0
7021281,6.0,9.0,18.0,6.0,15.0,12.0,6.0,9.0,9.0,12.0,9.0,12.0,12.0,9.0,12.0,3.0,3.0,0.0,0.0
7021237,9.0,3.0,9.0,6.0,12.0,6.0,0.0,15.0,15.0,9.0,12.0,6.0,9.0,6.0,3.0,3.0,0.0,3.0,0.0
7021249,12.0,6.0,9.0,9.0,6.0,12.0,12.0,6.0,15.0,15.0,9.0,6.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
7034800,3.0,6.0,3.0,9.0,9.0,24.0,6.0,6.0,3.0,9.0,6.0,3.0,3.0,6.0,9.0,3.0,0.0,0.0,0.0
7021166,6.0,18.0,15.0,9.0,6.0,9.0,12.0,12.0,24.0,15.0,6.0,9.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0
7021167,3.0,6.0,6.0,9.0,15.0,12.0,6.0,6.0,3.0,12.0,9.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0
7021201,6.0,9.0,6.0,3.0,15.0,9.0,9.0,12.0,3.0,6.0,3.0,9.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0
7021550,3.0,3.0,3.0,6.0,12.0,21.0,9.0,6.0,3.0,6.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
7021543,3.0,3.0,3.0,15.0,18.0,30.0,12.0,9.0,3.0,12.0,3.0,15.0,6.0,6.0,6.0,3.0,3.0,3.0,0.0
7021362,3.0,6.0,3.0,3.0,12.0,24.0,15.0,12.0,6.0,6.0,15.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0
7034880,0.0,3.0,0.0,18.0,42.0,21.0,15.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0
7034839,6.0,0.0,0.0,3.0,30.0,24.0,18.0,6.0,15.0,6.0,9.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
7034893,6.0,3.0,3.0,27.0,48.0,21.0,6.0,9.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7021601,3.0,0.0,0.0,12.0,21.0,18.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0
7021607,6.0,0.0,0.0,9.0,36.0,30.0,39.0,27.0,9.0,9.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
7034896,3.0,3.0,0.0,3.0,6.0,9.0,9.0,6.0,6.0,3.0,6.0,12.0,9.0,9.0,9.0,9.0,6.0,3.0,3.0
7021843,3.0,9.0,9.0,6.0,21.0,21.0,12.0,15.0,12.0,21.0,12.0,15.0,21.0,18.0,6.0,9.0,0.0,0.0,0.0
7034930,3.0,3.0,3.0,3.0,12.0,15.0,6.0,9.0,9.0,6.0,9.0,6.0,9.0,9.0,9.0,3.0,3.0,0.0,0.0
7021736,3.0,0.0,6.0,6.0,15.0,6.0,9.0,6.0,9.0,3.0,9.0,15.0,15.0,12.0,12.0,9.0,9.0,0.0,0.0
7021747,3.0,3.0,0.0,0.0,15.0,12.0,9.0,6.0,9.0,9.0,3.0,6.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0
7034931,0.0,0.0,0.0,3.0,27.0,24.0,21.0,12.0,3.0,3.0,6.0,3.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0
7021743,3.0,3.0,6.0,9.0,3.0,18.0,21.0,12.0,9.0,3.0,6.0,6.0,9.0,6.0,6.0,3.0,3.0,0.0,0.0
7021611,0.0,3.0,3.0,3.0,18.0,30.0,12.0,3.0,6.0,6.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
7021613,3.0,0.0,3.0,12.0,15.0,15.0,6.0,3.0,3.0,3.0,12.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0
7021442,0.0,0.0,0.0,39.0,132.0,42.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7034850,,,,,6.0,,,,,,,,,,,,,,
7021640,0.0,0.0,0.0,72.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7021645,3.0,3.0,6.0,15.0,69.0,27.0,12.0,6.0,12.0,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0
7021460,3.0,0.0,3.0,12.0,30.0,15.0,9.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0
7021280,6.0,12.0,15.0,9.0,42.0,27.0,12.0,9.0,12.0,12.0,12.0,6.0,6.0,3.0,9.0,3.0,0.0,3.0,0.0
7021373,3.0,3.0,9.0,15.0,36.0,27.0,18.0,12.0,12.0,12.0,18.0,12.0,12.0,6.0,3.0,0.0,3.0,0.0,0.0
7021288,0.0,0.0,3.0,15.0,39.0,18.0,15.0,6.0,6.0,6.0,6.0,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0
7034804,0.0,3.0,3.0,3.0,18.0,9.0,3.0,6.0,3.0,6.0,6.0,12.0,0.0,12.0,3.0,6.0,0.0,0.0,0.0
7034805,6.0,6.0,3.0,6.0,24.0,15.0,15.0,12.0,9.0,9.0,15.0,9.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0
7021439,9.0,6.0,3.0,6.0,6.0,9.0,18.0,12.0,21.0,21.0,21.0,24.0,12.0,21.0,27.0,9.0,12.0,9.0,0.0
7021441,3.0,3.0,3.0,12.0,51.0,51.0,24.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
7021464,3.0,3.0,15.0,9.0,30.0,24.0,12.0,6.0,12.0,15.0,9.0,15.0,9.0,0.0,6.0,0.0,3.0,0.0,0.0
7021470,3.0,3.0,6.0,6.0,9.0,15.0,6.0,6.0,6.0,9.0,6.0,9.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0
7021688,3.0,3.0,3.0,21.0,27.0,30.0,18.0,15.0,9.0,6.0,12.0,6.0,9.0,6.0,3.0,3.0,3.0,0.0,0.0
7021670,3.0,6.0,6.0,6.0,36.0,24.0,21.0,12.0,6.0,6.0,6.0,3.0,3.0,9.0,3.0,0.0,3.0,0.0,3.0
7021661,3.0,3.0,6.0,6.0,15.0,18.0,12.0,6.0,9.0,12.0,12.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
7021972,6.0,6.0,3.0,15.0,21.0,15.0,12.0,12.0,6.0,3.0,3.0,0.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0
7022043,3.0,3.0,3.0,6.0,12.0,18.0,18.0,18.0,12.0,12.0,12.0,15.0,6.0,6.0,6.0,0.0,3.0,0.0,0.0
7021929,6.0,6.0,3.0,0.0,30.0,36.0,21.0,18.0,6.0,9.0,9.0,9.0,12.0,6.0,9.0,6.0,15.0,9.0,12.0
7021986,9.0,3.0,0.0,3.0,21.0,30.0,15.0,9.0,12.0,6.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0
7021998,6.0,6.0,15.0,6.0,6.0,12.0,9.0,3.0,15.0,6.0,12.0,3.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0
7022051,6.0,6.0,3.0,0.0,6.0,9.0,0.0,12.0,9.0,6.0,6.0,3.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0
7034968,12.0,9.0,9.0,15.0,18.0,21.0,15.0,6.0,18.0,9.0,18.0,15.0,15.0,12.0,6.0,3.0,0.0,3.0,0.0
7022062,0.0,6.0,9.0,3.0,6.0,6.0,3.0,3.0,9.0,9.0,12.0,6.0,12.0,6.0,3.0,6.0,0.0,0.0,0.0
7022070,12.0,12.0,9.0,6.0,6.0,15.0,18.0,15.0,9.0,6.0,6.0,6.0,15.0,6.0,0.0,3.0,0.0,3.0,3.0
7022100,0.0,3.0,3.0,9.0,15.0,9.0,3.0,3.0,3.0,3.0,18.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
7022099,,,,,,,,,,,,,,,,,,,
7022086,6.0,9.0,3.0,6.0,21.0,24.0,21.0,12.0,12.0,3.0,3.0,6.0,6.0,6.0,0.0,3.0,0.0,3.0,0.0
7022089,3.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,3.0,12.0,12.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0,3.0
7022090,9.0,3.0,0.0,6.0,3.0,6.0,9.0,9.0,12.0,6.0,9.0,3.0,3.0,3.0,6.0,9.0,6.0,0.0,0.0
7022031,6.0,0.0,3.0,3.0,9.0,18.0,12.0,3.0,3.0,3.0,3.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
7022028,6.0,3.0,9.0,0.0,12.0,9.0,24.0,12.0,9.0,12.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7021782,3.0,0.0,9.0,12.0,15.0,15.0,9.0,3.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
7021771,3.0,6.0,9.0,3.0,12.0,15.0,12.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0
7021834,6.0,0.0,6.0,6.0,3.0,12.0,6.0,3.0,9.0,9.0,9.0,6.0,6.0,3.0,3.0,0.0,0.0,3.0,0.0
7021775,0.0,9.0,9.0,6.0,6.0,18.0,6.0,6.0,9.0,6.0,9.0,9.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0
7021829,0.0,3.0,6.0,9.0,15.0,12.0,15.0,3.0,3.0,9.0,6.0,9.0,9.0,6.0,6.0,6.0,3.0,0.0,0.0
7021836,9.0,6.0,3.0,12.0,24.0,21.0,21.0,12.0,6.0,9.0,9.0,6.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0
7021830,9.0,6.0,9.0,9.0,27.0,21.0,21.0,9.0,6.0,6.0,6.0,6.0,12.0,0.0,6.0,3.0,0.0,0.0,0.0
7021817,0.0,0.0,6.0,9.0,18.0,21.0,18.0,6.0,3.0,6.0,9.0,9.0,6.0,0.0,3.0,6.0,3.0,0.0,0.0
7021819,3.0,3.0,3.0,3.0,6.0,15.0,18.0,9.0,6.0,9.0,9.0,9.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0
7021815,0.0,0.0,3.0,3.0,0.0,15.0,3.0,6.0,0.0,3.0,3.0,6.0,3.0,3.0,6.0,15.0,3.0,3.0,0.0
7021818,3.0,6.0,6.0,6.0,18.0,12.0,9.0,6.0,6.0,12.0,6.0,9.0,6.0,0.0,3.0,6.0,0.0,3.0,0.0
7021312,3.0,9.0,6.0,9.0,12.0,6.0,6.0,6.0,3.0,9.0,15.0,6.0,9.0,9.0,3.0,0.0,3.0,3.0,0.0
7021317,6.0,12.0,12.0,12.0,3.0,9.0,6.0,12.0,15.0,9.0,12.0,9.0,6.0,3.0,3.0,3.0,0.0,3.0,0.0
7021904,9.0,9.0,9.0,18.0,21.0,24.0,21.0,15.0,15.0,15.0,21.0,18.0,12.0,12.0,3.0,0.0,3.0,0.0,3.0
7021909,9.0,12.0,9.0,3.0,3.0,6.0,6.0,12.0,9.0,12.0,12.0,9.0,6.0,9.0,0.0,3.0,3.0,0.0,0.0
7021947,6.0,12.0,6.0,6.0,9.0,6.0,3.0,3.0,9.0,9.0,15.0,18.0,9.0,3.0,6.0,3.0,0.0,0.0,0.0
7021948,3.0,12.0,12.0,6.0,0.0,3.0,9.0,9.0,6.0,12.0,3.0,12.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0
7021956,3.0,9.0,12.0,9.0,21.0,6.0,9.0,6.0,9.0,12.0,9.0,15.0,24.0,6.0,3.0,3.0,0.0,0.0,0.0
7021950,6.0,12.0,9.0,9.0,6.0,3.0,3.0,9.0,15.0,12.0,12.0,12.0,9.0,12.0,12.0,3.0,6.0,3.0,0.0
7021965,6.0,3.0,9.0,15.0,12.0,12.0,12.0,12.0,12.0,15.0,9.0,9.0,6.0,6.0,3.0,6.0,3.0,0.0,3.0
7021957,,,,,,,,,,,,,,,,,,,
7022015,6.0,9.0,12.0,12.0,6.0,3.0,6.0,3.0,6.0,15.0,15.0,6.0,9.0,6.0,3.0,6.0,0.0,0.0,0.0
7034959,3.0,6.0,3.0,3.0,3.0,0.0,6.0,9.0,3.0,9.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
7022010,0.0,6.0,12.0,12.0,6.0,3.0,3.0,3.0,6.0,15.0,9.0,6.0,6.0,3.0,6.0,0.0,3.0,3.0,0.0
7022003,3.0,6.0,6.0,9.0,9.0,12.0,9.0,3.0,6.0,9.0,6.0,12.0,6.0,3.0,6.0,3.0,6.0,0.0,0.0
7021938,9.0,12.0,6.0,12.0,3.0,12.0,9.0,6.0,12.0,3.0,6.0,3.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0
7022080,9.0,15.0,18.0,15.0,9.0,15.0,15.0,15.0,18.0,15.0,12.0,21.0,15.0,9.0,3.0,0.0,3.0,0.0,0.0
7022082,6.0,12.0,15.0,12.0,18.0,21.0,21.0,21.0,18.0,21.0,18.0,21.0,12.0,3.0,3.0,6.0,0.0,0.0,0.0
7021900,9.0,15.0,9.0,3.0,6.0,12.0,21.0,21.0,9.0,12.0,18.0,6.0,12.0,6.0,6.0,0.0,6.0,0.0,0.0
7021917,0.0,6.0,6.0,12.0,12.0,12.0,6.0,15.0,3.0,9.0,9.0,6.0,3.0,6.0,6.0,0.0,3.0,0.0,0.0
7021482,6.0,3.0,3.0,3.0,24.0,18.0,15.0,9.0,12.0,12.0,15.0,3.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0
7022110,3.0,3.0,9.0,3.0,9.0,9.0,6.0,6.0,9.0,9.0,3.0,6.0,3.0,6.0,6.0,9.0,3.0,0.0,3.0
7021880,9.0,9.0,18.0,15.0,12.0,3.0,9.0,6.0,12.0,9.0,18.0,3.0,0.0,3.0,9.0,3.0,6.0,0.0,3.0
