"SA12018_V1_00","CURPop","CNPop","UnitRecDataSrce_IndForm","UnitRecDataSrce_HhldList","UnitRecDataSrce_AdminEnum","UnitRecDataSrce_Total","Sex_Male","Sex_Female","Sex_Total","Age5year_0_4_years","Age5year_5_9_years","Age5year_10_14_years","Age5year_15_19_years","Age5year_20_24_years","Age5year_25_29_years","Age5year_30_34_years","Age5year_35_39_years","Age5year_40_44_years","Age5year_45_49_years","Age5year_50_54_years","Age5year_55_59_years","Age5year_60_64_years","Age5year_65_69_years","Age5year_70_74_years","Age5year_75_79_years","Age5year_80_84_years","Age5year_Over85_years","Age5year_Total","Median_Age_single_year","Agelifecyclegroup_Under15","Agelifecyclegroup_15_29","Agelifecyclegroup_30_64","Agelifecyclegroup_Over65","Agelifecyclegroup_Total","0_4_years_Male","0_4_years_Female","5_9_years_Male","5_9_years_Female","10_14_years_Male","10_14_years_Female","15_19_years_Male","15_19_years_Female","20_24_years_Male","20_24_years_Female","25_29_years_Male","25_29_years_Female","30_34_years_Male","30_34_years_Female","35_39_years_Male","35_39_years_Female","40_44_years_Male","40_44_years_Female","45_49_years_Male","45_49_years_Female","50_54_years_Male","50_54_years_Female","55_59_years_Male","55_59_years_Female","60_64_years_Male","60_64_years_Female","65_69_years_Male","65_69_years_Female","70_74_years_Male","70_74_years_Female","75_79_years_Male","75_79_years_Female","80_84_years_Male","80_84_years_Female","Over85_Male","Over85_Female","Total_Male","Total_Female","Male_Female_Total","Median_Age_Male","Median_Age_Female","Median_Age_Total","Years_at_UR_0_years","Years_at_UR_1_4_years","Years_at_UR_5_9_years","Years_at_UR_10_14_years","Years_at_UR_15_29_years","Years_at_UR_Over30_years","Years_at_UR_Total_stated","Years_at_UR_NEI","Years_at_UR_Total","UR_5yr_ago_Same","UR_5yr_ago_ElsewhereNZ","UR_5yr_ago_Not_born","UR_5yr_ago_Overseas","UR_5yr_ago_No_fixed_abode","UR_5yr_ago_Total_stated","UR_5yr_ago_NEI","UR_5yr_ago_Total","UR_1yr_ago_Same","UR_1yr_ago_ElsewhereNZ","UR_1yr_ago_Not_born","UR_1yr_ago_Overseas","UR_1yr_ago_No_fixed_abode","UR_1yr_ago_Total_stated","UR_1yr_ago_NEI","UR_1yr_ago_Total","Birthplace_NZ","Birthplace_Overseas","Birthplace_Total_stated","Birthplace_NEI","Birthplace_Total","Birthpl_Brd_NZ","Birthpl_Brd_Australia","Birthpl_Brd_Pacific_Is","Birthpl_Brd_UK_and_Ireland","Birthpl_Brd_Europe","Birthpl_Brd_North_America","Birthpl_Brd_Asia","Birthpl_Brd_MidEast_Africa","Birthpl_Brd_Other","Birthpl_Brd_Total_stated","Birthpl_Brd_NEI","Birthpl_Brd_Total","ArrivalNZ_Less_one_year_OB","ArrivalNZ_1_year_OB","ArrivalNZ_2_years_OB","ArrivalNZ_3_years_OB","ArrivalNZ_4_years_OB","ArrivalNZ_5_9_years_OB","ArrivalNZ_10_19_years_OB","ArrivalNZ_20_years_more_OB","ArrivalNZ_Total_stated_OB","ArrivalNZ_NEI_OB","ArrivalNZ_Total_OB","Ethnicity_L1_European","Ethnicity_L1_Maori","Ethnicity_L1_Pacific_Ppls","Ethnicity_L1_Asian","Ethnicity_L1_MELAA","Ethnicity_L1_Other","Ethnicity_L2_New_Zealander","Ethnicity_L2_Other_nec","Ethnicity_L1_Total_stated","Ethnicity_L1_NEI","Ethnicity_Total","Languages_English","Languages_Maori","Languages_Samoan","Languages_NZ_Sign_Language","Languages_Other","Languages_None","Languages_Total_stated","Languages_NEI","Languages_Total","Maori_Maori_descent","Maori_No_Maori_descent","Maori_Dont_know","Maori_Total_stated","Maori_NEI","Maori_Total"
"7022006",156,150,147,3,9,156,84,75,156,6,6,6,3,9,24,18,12,6,9,6,21,12,12,6,3,0,0,156,38.3,21,36,81,24,156,3,3,3,3,3,3,3,0,3,3,9,12,9,9,9,3,0,3,6,6,3,3,9,9,6,6,6,6,3,0,0,3,0,3,0,0,84,75,156,38.5,38.4,38.3,24,57,9,15,36,12,147,12,156,57,60,6,9,0,135,21,156,126,18,0,0,0,147,9,156,108,45,153,3,156,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,3,3,6,3,6,12,18,45,0,45,141,18,6,12,0,0,0,0,156,0,156,150,6,3,6,24,3,156,0,156,18,132,6,156,0,156
"7022007",147,141,141,0,6,147,75,69,147,12,15,12,9,3,9,6,15,18,21,9,9,9,3,3,0,0,0,147,37.8,39,24,84,6,147,6,3,9,6,9,3,6,6,0,3,3,6,3,3,9,6,12,6,9,12,3,3,6,6,3,6,3,0,0,3,0,0,0,0,0,0,75,69,147,37.1,39.2,37.8,24,39,33,21,21,6,141,9,147,75,30,12,15,0,129,15,147,114,15,3,6,0,141,6,147,117,30,144,0,147,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,3,3,3,3,6,3,6,30,0,30,132,18,6,9,3,0,0,0,147,0,147,144,6,3,0,21,3,147,0,147,18,129,0,147,0,147
"7022008",123,120,114,3,6,123,66,57,123,9,9,12,9,6,0,9,9,15,12,9,3,6,3,3,3,0,3,123,37.6,30,18,66,12,123,3,6,3,6,6,6,9,3,3,3,0,3,6,6,6,6,9,6,6,3,3,3,0,3,3,3,0,3,0,3,0,3,0,0,3,0,66,57,123,36.8,38,37.6,21,18,33,12,30,3,114,9,123,60,30,9,6,0,108,15,123,93,18,0,0,0,114,9,123,81,42,123,0,123,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,0,0,3,9,15,12,42,0,42,102,9,9,9,0,3,3,0,123,0,123,120,3,0,0,21,3,123,0,123,9,114,3,123,0,123
"7022009",180,183,168,6,6,180,93,87,180,12,15,15,3,3,9,9,18,15,12,12,9,12,9,6,6,6,3,180,41.5,39,18,90,33,180,9,3,9,9,12,3,3,3,3,3,3,6,6,6,12,6,9,9,6,6,6,6,6,6,3,9,3,6,3,3,3,3,0,3,3,0,93,87,180,39.3,45.3,41.5,27,42,21,33,39,9,168,12,180,93,57,12,0,0,162,18,180,144,18,3,6,0,171,15,180,129,48,180,3,180,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,0,0,0,12,9,27,48,0,48,153,18,15,12,3,6,3,0,180,0,180,174,0,6,0,33,9,180,0,180,21,156,3,180,0,180
"7022010",105,99,99,0,6,105,48,54,105,3,9,12,9,0,6,3,6,15,9,9,6,3,6,3,0,3,0,105,38,27,18,51,12,105,0,3,6,6,6,6,6,0,0,0,3,3,3,3,3,3,6,9,6,3,6,3,3,3,0,3,3,3,3,0,0,0,0,3,0,0,48,54,105,35.6,39.9,38,12,18,21,24,15,6,96,6,105,66,21,3,3,0,96,9,105,90,9,0,0,0,99,6,105,84,21,105,0,105,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,0,3,3,3,6,9,21,0,21,102,6,3,3,0,0,0,0,105,0,105,105,0,0,0,12,0,105,0,105,6,96,3,105,0,105
"7022011",195,192,183,3,6,195,93,99,195,6,9,21,12,12,12,15,15,12,18,24,15,12,6,3,0,0,3,195,38.9,36,33,114,12,195,3,3,6,6,9,9,6,6,9,3,0,9,6,9,12,6,3,6,6,12,12,12,6,9,9,6,0,3,3,0,0,0,0,0,3,3,93,99,195,38,40,38.9,24,42,36,24,42,15,183,12,195,111,54,6,3,0,177,15,195,156,21,3,6,0,183,9,195,144,48,195,0,195,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,0,3,0,6,24,15,48,0,48,186,15,6,9,3,0,0,0,195,0,195,186,3,0,3,30,3,195,0,195,21,171,3,195,0,195
"7022012",117,120,108,3,6,117,48,66,117,6,12,0,9,6,18,6,6,6,12,3,15,9,3,6,0,0,3,117,36.8,21,27,57,9,117,3,3,3,9,3,3,3,3,3,6,6,12,3,3,3,6,3,3,6,6,3,3,6,9,3,6,0,3,3,0,0,0,0,0,3,0,48,66,117,38.2,35.7,36.8,27,39,12,3,18,6,105,9,117,39,51,6,9,3,102,12,117,75,21,0,6,3,108,9,117,87,30,114,0,117,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,6,3,3,0,0,3,9,6,27,3,30,102,9,0,6,3,3,3,0,117,0,117,114,0,0,0,18,0,117,0,117,9,108,3,117,0,117
"7022013",153,150,135,6,12,153,69,84,153,6,6,18,12,9,9,9,9,6,24,6,9,3,6,3,6,3,3,153,37.4,30,33,66,24,153,3,3,3,3,9,6,3,9,0,9,6,3,6,3,3,6,3,3,12,12,0,6,6,3,3,0,3,6,3,3,3,6,3,0,0,3,69,84,153,43,36.8,37.4,18,42,12,21,18,24,135,21,153,66,57,6,9,0,138,18,153,111,15,6,3,0,135,21,153,102,48,150,0,153,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,3,6,3,0,3,9,24,48,3,48,132,9,6,18,3,3,3,0,153,0,153,150,0,0,0,48,6,153,0,153,15,135,3,153,0,153
"7022014",207,204,186,3,18,207,114,96,207,12,15,15,6,12,12,15,15,21,27,15,12,12,3,12,3,3,3,207,41.3,39,30,114,24,207,3,3,6,6,15,3,6,0,6,6,6,6,6,9,6,9,12,9,12,12,9,6,6,9,9,3,6,3,6,6,3,3,0,3,3,0,114,96,207,40.6,42.7,41.3,27,51,45,21,24,12,186,21,207,96,69,12,6,0,183,27,207,159,21,0,0,0,183,24,207,153,54,207,0,207,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,3,3,0,12,15,21,54,0,54,171,30,9,15,9,0,0,0,207,0,207,204,3,0,0,33,6,207,0,207,36,171,3,207,0,207
"7022015",135,138,129,3,3,135,66,72,135,12,12,15,12,0,3,3,6,15,18,9,9,9,3,6,0,3,3,135,41.8,36,15,69,15,135,6,6,6,6,6,6,6,3,0,0,3,0,0,3,3,6,9,3,6,9,3,6,3,9,3,3,3,0,3,3,0,0,0,3,0,3,66,72,135,39.3,44.9,41.8,21,39,18,15,24,9,129,6,135,66,51,12,3,0,129,6,135,105,18,0,3,0,126,6,135,111,27,135,0,135,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,0,3,0,3,6,15,27,0,27,117,6,6,15,0,0,0,0,135,0,135,132,0,0,3,12,3,135,0,135,12,120,3,135,0,135
"7022016",120,117,111,3,3,120,60,60,120,3,9,12,9,6,3,9,12,12,15,12,12,3,3,3,0,3,0,120,39.6,21,21,72,6,120,0,3,3,6,6,3,3,3,3,3,3,3,0,9,6,6,6,6,9,6,3,6,6,6,0,0,0,0,0,3,0,0,0,3,0,0,60,60,120,38.5,40,39.6,9,36,21,21,21,6,108,9,120,60,33,3,6,0,102,18,120,96,6,0,3,0,105,15,120,81,33,117,3,120,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,0,0,0,9,3,18,33,0,33,96,6,12,6,0,6,6,0,120,0,120,120,3,9,0,18,0,120,0,120,9,111,0,120,0,120
"7022017",117,114,105,6,9,117,60,57,117,3,6,9,12,12,9,6,3,9,12,9,6,6,6,6,0,3,0,117,41.4,18,33,48,18,117,6,3,3,3,6,3,6,6,9,3,3,3,3,3,3,3,3,6,6,9,6,3,3,0,0,3,3,6,3,3,0,3,0,3,0,0,60,57,117,31.2,44.2,41.4,12,24,15,15,24,12,102,15,117,63,24,3,9,0,96,18,117,90,9,3,0,0,102,15,117,90,24,114,3,117,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,3,0,3,3,6,9,24,0,24,93,9,21,9,3,0,0,0,117,0,117,114,0,3,0,18,3,117,0,117,9,108,0,117,0,117
"7022018",204,198,189,6,9,204,96,105,204,9,15,18,9,3,9,18,15,15,18,24,12,12,9,3,6,0,0,204,40.5,42,24,114,18,204,6,6,9,6,9,9,6,6,3,0,3,6,12,9,6,9,6,9,6,12,12,12,6,6,6,6,3,3,3,3,6,0,0,0,0,0,96,105,204,41.1,40.1,40.5,27,60,36,33,15,15,189,15,204,87,69,9,6,0,174,30,204,159,18,3,3,0,183,18,204,147,54,201,3,204,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,3,0,3,0,6,18,21,51,0,54,192,21,9,3,0,0,0,0,204,0,204,195,3,6,3,24,6,204,0,204,24,174,3,204,0,204
"7022019",168,165,153,9,6,168,87,84,168,12,9,21,12,12,6,3,12,15,12,18,15,6,3,6,0,0,0,168,39,42,33,84,12,168,3,6,0,6,12,9,9,3,9,3,6,3,3,3,6,6,6,9,12,6,6,9,9,9,3,3,0,3,3,0,0,0,0,0,0,0,87,84,168,39,38.9,39,21,36,39,21,30,9,153,15,168,93,51,12,3,0,153,15,168,135,18,3,0,0,156,15,168,123,45,168,3,168,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,3,0,0,0,6,24,15,45,0,45,144,21,6,21,6,0,0,0,168,0,168,165,0,3,3,24,3,168,0,168,24,144,3,168,0,168
"7022020",198,192,180,6,9,198,90,105,198,12,12,15,6,9,12,9,15,27,12,21,15,9,6,6,12,3,0,198,42.2,39,27,102,30,198,3,6,6,6,9,6,3,3,3,6,6,3,3,6,3,9,12,15,6,9,6,12,9,3,3,6,3,3,3,3,3,6,3,0,0,0,90,105,198,42,42.5,42.2,15,60,33,18,24,21,177,21,198,84,60,12,15,0,174,24,198,162,15,0,3,0,180,18,198,129,66,195,3,198,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,3,3,0,9,3,15,30,66,0,66,159,12,21,18,9,0,0,0,198,0,198,189,3,3,0,48,3,198,0,198,15,177,6,198,0,198
"7022021",138,138,126,3,9,138,63,75,138,6,12,12,6,9,12,15,6,18,12,9,6,3,6,3,3,0,3,138,36.9,30,24,72,12,138,3,3,3,9,3,9,3,6,6,3,6,6,6,9,6,0,6,9,6,9,9,3,3,6,3,0,3,3,0,0,0,3,0,0,0,3,63,75,138,38.6,34,36.9,24,33,24,18,18,15,126,12,138,69,42,6,12,0,126,12,138,105,15,0,3,0,126,12,138,99,39,138,0,138,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,6,6,0,3,12,12,39,0,39,117,6,3,15,9,6,6,0,138,0,138,132,3,3,0,27,0,138,0,138,12,120,6,138,0,138
"7022022",228,222,216,3,12,228,114,114,228,9,15,12,27,15,15,9,15,15,18,21,21,6,12,6,6,3,0,228,40.2,36,54,105,33,228,6,6,9,3,6,9,18,9,6,6,9,6,6,6,6,6,3,12,6,12,9,12,12,9,6,3,6,6,3,3,3,6,3,3,0,0,114,114,228,36.2,43.2,40.2,33,36,30,33,45,33,213,15,228,141,48,9,9,0,210,21,228,180,27,3,6,0,213,12,228,174,51,228,0,228,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,6,3,3,0,0,3,12,30,51,0,51,186,45,15,30,3,3,3,0,228,0,228,225,9,6,0,45,0,228,0,228,48,177,3,228,0,228
"7022023",144,144,129,6,9,144,69,75,144,9,6,6,9,9,18,12,9,15,12,6,12,9,6,9,0,0,0,144,36.9,21,33,72,18,144,6,3,3,3,3,3,6,3,3,3,9,9,6,6,3,6,9,6,6,6,0,6,6,6,3,6,6,3,3,6,0,3,0,0,0,0,69,75,144,35.5,37.8,36.9,21,51,12,12,24,9,129,18,144,57,60,9,9,0,138,6,144,108,18,3,3,0,129,15,144,99,42,144,0,144,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,3,3,0,3,0,9,21,42,0,42,117,6,15,15,6,0,0,0,144,0,144,138,0,9,0,27,6,144,0,144,9,132,3,144,0,144
"7022024",123,123,111,6,3,123,60,63,123,6,6,9,3,3,9,9,6,9,12,12,6,6,9,6,0,3,3,123,43.4,21,18,63,18,123,3,0,0,6,6,3,3,3,6,0,3,6,3,3,0,3,6,3,6,6,6,6,0,6,0,6,3,3,3,3,0,0,0,3,3,0,60,63,123,43.6,42.2,43.4,9,21,12,15,36,15,108,12,123,69,33,6,0,0,111,12,123,102,9,3,0,0,111,12,123,84,39,123,0,123,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,0,0,0,3,9,27,39,0,39,105,12,3,12,0,0,0,0,123,0,123,117,3,6,3,15,3,123,0,123,12,108,0,123,0,123
"7022025",165,165,156,6,9,165,69,96,165,9,3,6,12,6,9,12,15,12,27,21,9,9,6,0,3,0,0,165,44.2,18,30,102,15,165,3,6,3,0,0,3,6,9,0,3,3,3,6,6,6,9,6,9,12,15,6,15,6,6,3,3,3,6,3,0,0,3,0,0,0,0,69,96,165,44.8,43.9,44.2,21,27,21,27,39,15,153,15,165,90,42,9,12,0,150,18,165,126,12,3,9,0,153,15,165,96,69,165,0,165,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,6,3,0,3,0,9,18,33,66,0,69,120,12,15,27,3,0,0,0,165,0,165,156,6,12,0,54,6,165,0,165,12,153,0,165,0,165
"7022026",183,180,150,12,18,183,90,90,183,12,12,9,6,27,27,33,18,9,12,6,3,3,3,0,3,0,0,183,30.2,30,60,84,9,183,3,6,3,9,3,3,3,3,9,18,18,9,24,12,3,12,6,3,9,6,0,6,0,3,3,0,3,0,0,0,0,3,0,0,0,0,90,90,183,30.4,29.2,30.2,48,63,9,15,6,6,147,33,183,39,69,12,30,0,150,33,183,102,33,3,9,0,147,33,183,102,78,177,3,183,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,6,6,6,3,6,21,18,12,78,0,78,114,21,9,45,15,3,3,0,183,0,183,177,6,3,0,51,3,183,0,183,24,156,3,183,0,183
"7022027",225,219,201,9,18,225,111,117,225,6,12,9,6,15,42,21,15,24,12,15,18,12,6,6,3,0,3,225,35.6,24,63,117,18,225,0,3,3,6,3,6,6,3,12,6,24,21,12,9,9,6,9,15,3,9,9,6,9,9,6,6,0,0,3,3,0,3,0,0,0,3,111,117,225,33.8,39.3,35.6,42,81,33,27,15,3,198,27,225,72,93,6,24,0,195,30,225,159,33,0,9,0,201,24,225,150,72,219,6,225,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,6,3,9,3,3,12,9,30,72,0,72,159,30,12,36,12,6,6,0,225,0,225,222,3,3,0,54,0,225,0,225,36,186,6,225,0,225
"7022028",132,135,123,3,6,132,78,54,132,6,9,0,9,24,15,15,9,12,6,12,3,3,3,0,0,0,0,132,30.6,15,48,63,6,132,3,0,6,3,0,0,6,3,18,9,9,6,6,6,6,3,9,6,3,6,6,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,78,54,132,29.3,33.4,30.6,27,48,15,6,21,3,123,9,132,36,60,6,12,0,114,18,132,90,21,0,6,0,120,12,132,87,39,129,3,132,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,3,3,6,3,6,6,12,39,0,39,99,15,21,18,3,6,3,3,132,0,132,129,6,9,0,21,3,132,0,132,21,105,6,132,0,132
"7022029",204,216,180,6,18,204,126,78,204,3,6,6,6,15,15,15,9,15,18,18,21,21,6,6,6,3,6,204,48.1,15,39,120,30,204,3,3,6,3,3,3,0,3,9,6,6,9,6,9,6,3,12,6,12,6,12,6,21,3,15,6,3,3,6,3,3,3,3,3,3,3,126,78,204,51,41.3,48.1,36,57,36,21,15,9,174,30,204,69,75,3,12,0,162,42,204,135,30,0,6,0,171,33,204,126,78,201,3,204,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,6,0,0,3,3,12,9,36,72,6,78,105,36,24,36,15,3,3,0,204,0,204,198,9,12,0,48,0,204,0,204,36,162,6,204,0,204
"7022030",198,192,174,3,18,198,105,93,198,15,12,9,12,27,21,18,9,18,12,9,15,9,3,6,0,3,6,198,32.2,33,60,90,15,198,9,6,6,6,3,6,9,3,15,12,9,12,6,12,6,6,9,6,6,6,3,6,12,6,0,6,3,0,3,3,0,0,3,0,0,6,105,93,198,30.6,33.8,32.2,45,63,24,15,18,12,174,21,198,66,81,15,18,0,180,18,198,132,30,3,9,0,171,24,198,135,60,195,3,198,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,12,0,3,0,9,9,9,21,60,0,60,162,21,12,15,3,0,0,0,198,0,198,189,3,6,0,33,6,198,0,198,21,171,3,198,0,198
"7022031",99,99,84,6,9,99,51,51,99,3,0,3,6,18,18,6,6,3,6,12,3,0,3,3,6,0,0,99,29.8,9,42,36,12,99,0,3,0,0,6,3,3,6,9,9,12,6,3,6,3,3,3,0,3,3,6,9,3,3,0,0,0,3,0,3,6,0,0,0,0,0,51,51,99,29.6,29.9,29.8,24,33,6,3,6,6,84,18,99,27,51,3,12,0,90,9,99,54,27,3,0,0,81,18,99,72,24,96,3,99,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,3,6,3,3,3,6,9,24,0,24,63,18,12,21,0,0,0,0,99,0,99,99,0,3,3,21,3,99,0,99,21,78,3,99,0,99
"7022032",162,156,138,6,18,162,81,81,162,9,6,6,9,24,21,21,9,9,12,6,12,6,9,6,3,0,0,162,32.4,21,54,72,15,162,3,3,6,0,3,6,3,6,15,9,12,9,12,9,3,3,3,6,6,9,3,3,3,6,6,0,3,6,3,3,0,0,0,0,0,0,81,81,162,29.7,33.2,32.4,36,51,24,15,6,0,138,27,162,39,78,9,21,0,147,18,162,105,27,3,3,0,135,27,162,93,66,159,3,162,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,0,12,3,6,18,9,21,66,0,66,72,30,21,51,12,0,0,0,162,0,162,147,6,6,0,51,3,162,0,162,33,123,3,162,0,162
"7022033",201,195,174,9,15,201,105,96,201,6,9,9,3,24,18,27,9,9,15,12,9,18,15,6,3,3,3,201,35.9,21,48,102,30,201,0,6,6,3,6,3,0,0,12,12,9,12,18,12,6,3,6,6,9,6,6,6,6,3,9,9,6,9,3,6,0,3,0,3,3,0,105,96,201,35.4,39.4,35.9,48,51,27,15,24,9,177,24,201,69,75,6,21,0,174,24,201,126,36,3,9,0,177,24,201,141,60,201,3,201,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,9,3,6,0,6,12,21,60,0,60,177,12,12,21,3,3,3,0,201,0,201,198,3,6,0,42,3,201,0,201,12,183,9,201,0,201
"7022034",138,132,123,0,15,138,54,84,138,12,9,9,6,9,12,6,18,9,3,9,9,6,3,3,9,3,3,138,35.9,30,27,63,18,138,6,6,3,6,6,3,3,6,0,6,3,9,3,3,9,9,3,6,3,3,3,6,3,3,0,3,0,0,0,3,3,6,3,3,0,0,54,84,138,35,37.2,35.9,30,39,24,9,18,3,117,21,138,48,51,12,18,0,129,9,138,90,21,3,3,0,117,21,138,84,54,138,0,138,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,9,3,3,0,9,6,18,54,3,54,75,15,6,42,12,3,3,0,138,0,138,129,3,3,0,42,3,138,0,138,15,120,3,138,0,138
"7022035",201,195,183,3,15,201,102,99,201,9,12,9,15,27,18,12,15,21,12,15,15,6,6,3,0,3,0,201,33.1,30,60,96,12,201,3,3,9,3,3,6,6,9,15,12,15,6,6,6,6,9,12,9,9,6,6,9,9,6,0,3,3,3,0,0,0,0,0,3,0,0,102,99,201,30.5,34.7,33.1,45,45,27,15,42,12,183,18,201,72,66,9,18,0,162,36,201,135,33,0,9,0,177,21,201,150,48,201,0,201,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,6,0,6,3,9,6,15,48,0,48,177,30,18,6,9,0,0,0,201,0,201,192,3,3,0,45,3,201,0,201,33,168,3,201,0,201
"7022036",213,210,195,6,15,213,111,102,213,6,9,12,12,30,36,15,21,15,15,15,9,0,6,6,0,3,0,213,31.2,30,75,99,15,213,3,3,3,6,9,3,6,3,15,15,21,12,6,9,12,12,3,12,9,3,9,6,6,6,0,3,3,3,0,3,0,0,0,3,0,0,111,102,213,30.3,32.2,31.2,69,60,24,12,18,9,195,21,213,63,96,6,18,0,183,33,213,126,57,0,15,0,192,24,213,147,63,210,3,213,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,3,3,3,3,9,18,15,63,0,63,165,18,9,30,9,0,0,0,213,0,213,213,6,0,3,57,0,213,0,213,21,195,0,213,0,213
"7022037",210,210,183,0,21,210,57,153,210,0,0,0,0,0,0,0,0,0,0,3,0,0,6,9,27,45,120,210,86.4,0,0,3,207,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6,12,18,3,39,36,87,57,153,210,86,86.4,86.4,21,66,42,24,6,12,168,42,210,48,135,0,0,0,183,27,210,150,24,0,0,0,174,33,210,138,72,210,0,210,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,0,0,0,0,3,69,69,0,72,201,3,3,9,0,3,3,0,210,0,210,207,0,0,0,30,0,210,0,210,6,201,0,210,0,210
"7022038",102,96,81,12,12,102,48,54,102,3,3,3,3,9,15,15,6,6,9,6,6,9,3,0,3,3,0,102,32.6,9,27,54,12,102,3,0,3,0,3,3,3,3,9,3,6,9,6,9,0,6,3,0,3,6,3,0,0,6,3,6,0,3,0,0,0,3,0,3,0,0,48,54,102,31.6,38.4,32.6,24,24,9,9,9,6,78,21,102,33,36,3,6,0,81,21,102,54,24,3,3,0,81,21,102,60,39,96,3,102,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,3,0,0,0,3,15,15,39,0,39,45,12,6,39,0,3,3,0,102,0,102,87,6,6,0,39,3,102,0,102,12,84,0,102,0,102
"7022039",114,108,87,18,12,114,66,51,114,6,3,3,9,15,15,12,15,6,9,6,6,3,3,3,0,0,0,114,32.1,12,39,57,6,114,3,3,0,3,0,3,3,6,12,3,12,3,9,6,9,9,3,3,6,3,3,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,66,51,114,30.1,35.7,32.1,21,30,12,3,12,9,87,30,114,33,39,6,6,0,84,30,114,66,12,0,3,0,84,30,114,72,36,105,6,114,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,0,6,0,0,6,9,12,33,0,36,63,21,15,30,0,0,0,0,114,0,114,111,9,3,0,24,3,114,0,114,24,87,0,114,0,114
"7022040",123,123,111,0,12,123,51,69,123,9,6,6,6,6,6,12,9,9,9,15,3,9,6,3,9,0,0,123,40.6,24,18,63,21,123,9,0,6,3,3,3,3,3,0,3,0,3,6,3,3,6,3,6,3,9,6,6,0,3,6,3,0,3,3,3,3,6,0,0,0,0,51,69,123,36.5,42.4,40.6,27,24,21,12,9,15,111,12,123,54,36,9,6,0,102,21,123,81,27,3,0,0,111,12,123,81,42,120,0,123,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,0,0,3,12,6,21,42,0,42,84,18,12,18,12,3,3,0,123,0,123,117,6,6,3,21,3,123,0,123,21,99,3,123,0,123
"7022041",168,162,138,12,18,168,87,81,168,9,3,3,0,24,30,27,9,15,9,6,6,9,3,0,0,0,0,168,31.5,15,57,90,6,168,3,6,3,3,3,3,0,0,15,9,18,15,21,6,0,9,9,3,6,6,3,6,3,6,3,9,3,3,0,0,0,0,0,0,0,0,87,81,168,30.7,35.2,31.5,45,57,15,12,3,3,138,33,168,30,75,9,21,0,135,33,168,90,30,3,12,0,135,33,168,99,63,162,6,168,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,6,3,9,3,0,18,15,6,63,0,63,102,24,6,48,12,3,3,0,168,0,168,156,9,3,0,48,6,168,0,168,27,138,3,168,0,168
